t,px,py,pz,vx,vy,vz,bax,bay,baz,wx,wy,wz,sigma_px,sigma_py,sigma_pz,sigma_vx,sigma_vy,sigma_vz,sigma_bax,sigma_bay,sigma_baz,sigma_wx,sigma_wy,sigma_wz,gps_used,gps_rejected,innovation_pos_norm,innovation_vel_norm
0.8,0.478878763303142,-0.120252969470677,-6.29296386209924,1.39159939994254,-0.59814927794931,-15.5991701444294,0,0,0,0,0,0,10.7724725890837,10.7724725890837,10.7724725890837,5.02594860777546,5.02594860777546,5.02594860777546,0.500737456158415,0.500737456158415,0.500737456158415,3.00546169498132,3.00546169498132,3.00546169498132,0,0,NaN,NaN
0.82,0.507281868077722,-0.132572529996772,-6.60873882604914,1.44871107751544,-0.633806774660175,-15.9783262505606,0,0,0,0,0,0,10.8102000710952,10.8102000710952,10.8102000710952,5.02700422828548,5.02700422828548,5.02700422828548,0.500755429326533,0.500755429326533,0.500755429326533,3.00559478306707,3.00559478306707,3.00559478306707,0,0,NaN,NaN
0.84,0.5368851401475,-0.145517835914364,-6.93203802213153,1.51161612946235,-0.660723817099034,-16.3515933576783,0,0,0,0,0,0,10.8487311892925,10.8487311892925,10.8487311892925,5.02807957494708,5.02807957494708,5.02807957494708,0.50077340184958,0.50077340184958,0.50077340184958,3.00572786525993,3.00572786525993,3.00572786525993,0,0,NaN,NaN
0.86,0.567704123701933,-0.159052038697339,-7.2628263023542,1.57028222598099,-0.69269646119849,-16.7272346645889,0,0,0,0,0,0,10.8880579617793,10.8880579617793,10.8880579617793,5.02917463653829,5.02917463653829,5.02917463653829,0.500791373727624,0.500791373727624,0.500791373727624,3.00586094156067,3.00586094156067,3.00586094156067,0,0,NaN,NaN
0.88,0.599659207665051,-0.173265279822722,-7.60121400792832,1.62522617033075,-0.728627651339836,-17.1115358928226,0,0,0,0,0,0,10.9281723576129,10.9281723576129,10.9281723576129,5.03028940161499,5.03028940161499,5.03028940161499,0.500809344960735,0.500809344960735,0.500809344960735,3.00599401197008,3.00599401197008,3.00599401197008,0,0,NaN,NaN
0.9,0.632645771285743,-0.188300961704187,-7.94722799452415,1.67343019173853,-0.774940536806636,-17.4898627667602,0,0,0,0,0,0,10.9690663034802,10.9690663034802,10.9690663034802,5.03142385851163,5.03142385851163,5.03142385851163,0.500827315548983,0.500827315548983,0.500827315548983,3.00612707648895,3.00612707648895,3.00612707648895,0,0,NaN,NaN
0.92,0.666701593006197,-0.204055445458683,-8.30059983415954,1.73215198030682,-0.800507838642948,-17.8473211967791,0,0,0,0,0,0,11.0107316902153,11.0107316902153,11.0107316902153,5.03257799534196,5.03257799534196,5.03257799534196,0.500845285492437,0.500845285492437,0.500845285492437,3.00626013511805,3.00626013511805,3.00626013511805,0,0,NaN,NaN
0.94,0.702058662442651,-0.220239460882649,-8.66129863377306,1.8035549633386,-0.817893703753621,-18.2225587645726,0,0,0,0,0,0,11.0531603791532,11.0531603791532,11.0531603791532,5.03375179999968,5.03375179999968,5.03375179999968,0.500863254791166,0.500863254791166,0.500863254791166,3.00639318785817,3.00639318785817,3.00639318785817,0,0,NaN,NaN
0.96,0.738616830573245,-0.236927837446555,-9.02949446926375,1.85226184972082,-0.850943952637061,-18.5970247844971,0,0,0,0,0,0,11.0963442083121,11.0963442083121,11.0963442083121,5.03494526015925,5.03494526015925,5.03494526015925,0.50088122344524,0.50088122344524,0.50088122344524,3.00652623471008,3.00652623471008,3.00652623471008,0,0,NaN,NaN
0.98,0.776355043180078,-0.254221095761367,-9.40506219043969,1.92155941096246,-0.8783818788441,-18.9597473330963,0,0,0,0,0,0,11.140274998401,11.140274998401,11.140274998401,5.03615836327652,5.03615836327652,5.03615836327652,0.500899191454729,0.500899191454729,0.500899191454729,3.00665927567458,3.00665927567458,3.00665927567458,0,0,NaN,NaN
1,0.815631410770282,-0.272250895044276,-9.78804207391926,2.00607734805794,-0.924598049446781,-19.3382410148607,0,0,0,0,0,0,11.1849445586466,11.1849445586466,11.1849445586466,5.03739109658959,5.03739109658959,5.03739109658959,0.5009171588197,0.5009171588197,0.5009171588197,3.00679231075244,3.00679231075244,3.00679231075244,0,0,NaN,NaN
1.02,0.856212606269941,-0.291273270709949,-10.1784134553273,2.0520422019079,-0.977639517120496,-19.6988971259455,0,0,0,0,0,0,11.2303446924368,11.2303446924368,11.2303446924368,5.03864344711948,5.03864344711948,5.03864344711948,0.500935125540225,0.500935125540225,0.500935125540225,3.00692533994444,3.00692533994444,3.00692533994444,0,0,NaN,NaN
1.04,0.897804084594741,-0.311343956375779,-10.5761497110326,2.10710563057214,-1.02942904946259,-20.0747284445848,0,0,0,0,0,0,11.2764672027771,11.2764672027771,11.2764672027771,5.03991540167095,5.03991540167095,5.03991540167095,0.500953091616372,0.500953091616372,0.500953091616372,3.00705836325137,3.00705836325137,3.00705836325137,0,0,NaN,NaN
1.06,0.940821461129647,-0.33151881773771,-10.981662329762,2.19463202291841,-0.988057086730465,-20.4765334283498,0,0,0,0,0,0,11.323303897558,11.323303897558,11.323303897558,5.04120694683327,5.04120694683327,5.04120694683327,0.50097105704821,0.50097105704821,0.50097105704821,3.007191380674,3.007191380674,3.007191380674,0,0,NaN,NaN
1.08,0.985545252043061,-0.351928036036262,-11.3948263344244,2.27774706842304,-1.05286474312471,-20.8398670378951,0,0,0,0,0,0,11.370846594632,11.370846594632,11.370846594632,5.04251806898102,5.04251806898102,5.04251806898102,0.500989021835809,0.500989021835809,0.500989021835809,3.00732439221312,3.00732439221312,3.00732439221312,0,0,NaN,NaN
1.1,1.03161479421575,-0.373294613007182,-11.8153992298055,2.32920714884596,-1.08379295396731,-21.2174225002116,0,0,0,0,0,0,11.4190871266973,11.4190871266973,11.4190871266973,5.04384875427486,5.04384875427486,5.04384875427486,0.501006985979239,0.501006985979239,0.501006985979239,3.0074573978695,3.0074573978695,3.0074573978695,0,0,NaN,NaN
1.12,1.07903429504686,-0.395626549013658,-12.2435043835474,2.41274293426511,-1.14940064668028,-21.5930928739833,0,0,0,0,0,0,11.4680173459906,11.4680173459906,11.4680173459906,5.0451989886624,5.0451989886624,5.0451989886624,0.501024949478567,0.501024949478567,0.501024949478567,3.00759039764393,3.00759039764393,3.00759039764393,0,0,NaN,NaN
1.14,1.12818122747327,-0.419101997102471,-12.6790507767356,2.50195030837565,-1.19814416220109,-21.9615464448335,0,0,0,0,0,0,11.5176291287861,11.5176291287861,11.5176291287861,5.04656875787897,5.04656875787897,5.04656875787897,0.501042912333865,0.501042912333865,0.501042912333865,3.00772339153719,3.00772339153719,3.00772339153719,0,0,NaN,NaN
1.16,1.1789137105791,-0.443627831120338,-13.1220171537904,2.57129800220774,-1.25443923958557,-22.3350912606475,0,0,0,0,0,0,11.567914379703,11.567914379703,11.567914379703,5.0479580474485,5.0479580474485,5.0479580474485,0.5010608745452,0.5010608745452,0.5010608745452,3.00785637955006,3.00785637955006,3.00785637955006,0,0,NaN,NaN
1.18,1.23128814475802,-0.469226433136907,-13.5723597333617,2.6661454156844,-1.30542096207137,-22.6991666964767,0,0,0,0,0,0,11.6188650358216,11.6188650358216,11.6188650358216,5.04936684268435,5.04936684268435,5.04936684268435,0.501078836112643,0.501078836112643,0.501078836112643,3.00798936168331,3.00798936168331,3.00798936168331,0,0,NaN,NaN
1.2,1.28555394790053,-0.495876354231193,-14.0299214705429,2.76043489856591,-1.35957114735716,-23.0570070216477,0,0,0,0,0,0,11.6704730706102,11.6704730706102,11.6704730706102,5.05079512869014,5.05079512869014,5.05079512869014,0.501096797036262,0.501096797036262,0.501096797036262,3.00812233793774,3.00812233793774,3.00812233793774,0,0,NaN,NaN
1.22,1.34169520044597,-0.523664738735787,-14.494671711235,2.85369035597825,-1.41926730310228,-23.4180170475615,0,0,0,0,0,0,11.7227304976632,11.7227304976632,11.7227304976632,5.05224289036068,5.05224289036068,5.05224289036068,0.501114757316127,0.501114757316127,0.501114757316127,3.00825530831411,3.00825530831411,3.00825530831411,0,0,NaN,NaN
1.24,1.39971717902105,-0.552584788614429,-14.9666086110993,2.94850750152984,-1.47273768476191,-23.7756729388696,0,0,0,0,0,0,11.7756293742545,11.7756293742545,11.7756293742545,5.05371011238279,5.05371011238279,5.05371011238279,0.501132716952307,0.501132716952307,0.501132716952307,3.0083882728132,3.0083882728132,3.0083882728132,0,0,NaN,NaN
1.26,1.45962356581692,-0.58263163237739,-15.4457149538502,3.04213117805691,-1.53194669153425,-24.1349613362241,0,0,0,0,0,0,11.829161804707,11.829161804707,11.829161804707,5.0551967792362,5.0551967792362,5.0551967792362,0.501150675944871,0.501150675944871,0.501150675944871,3.0085212314358,3.0085212314358,3.0085212314358,0,0,NaN,NaN
1.28,1.52146478465853,-0.613848264151043,-15.9319826558007,3.14199070610464,-1.58971648583103,-24.4918088588192,0,0,0,0,0,0,11.883319943582,11.883319943582,11.883319943582,5.05670287519448,5.05670287519448,5.05670287519448,0.501168634293888,0.501168634293888,0.501168634293888,3.00865418418269,3.00865418418269,3.00865418418269,0,0,NaN,NaN
1.3,1.58530557949095,-0.646266921608724,-16.4253429264811,3.24208877713664,-1.65214925993702,-24.844218209221,0,0,0,0,0,0,11.9380959986919,11.9380959986919,11.9380959986919,5.05822838432589,5.05822838432589,5.05822838432589,0.501186591999428,0.501186591999428,0.501186591999428,3.00878713105464,3.00878713105464,3.00878713105464,0,0,NaN,NaN
1.32,1.65119739045795,-0.679942668849011,-16.9257261232771,3.34709231956334,-1.7154254640917,-25.1941014703822,0,0,0,0,0,0,11.9934822339383,11.9934822339383,11.9934822339383,5.05977329049436,5.05977329049436,5.05977329049436,0.50120454906156,0.50120454906156,0.50120454906156,3.00892007205243,3.00892007205243,3.00892007205243,0,0,NaN,NaN
1.34,1.71917909104428,-0.714898398176352,-17.4330891765063,3.45107773907029,-1.78014746864245,-25.5422038525361,0,0,0,0,0,0,12.0494709719805,12.0494709719805,12.0494709719805,5.06133757736037,5.06133757736037,5.06133757736037,0.501222505480352,0.501222505480352,0.501222505480352,3.00905300717684,3.00905300717684,3.00905300717684,0,0,NaN,NaN
1.36,1.78923732799352,-0.751148995249915,-17.9474091884298,3.55474595585355,-1.84491223871381,-25.889797339819,0,0,0,0,0,0,12.1060545967376,12.1060545967376,12.1060545967376,5.0629212283819,5.0629212283819,5.0629212283819,0.501240461255874,0.501240461255874,0.501240461255874,3.00918593642865,3.00918593642865,3.00918593642865,0,0,NaN,NaN
1.38,1.86141008736807,-0.788716572896768,-18.4686473558188,3.66252998160185,-1.91184552597148,-26.234019399076,0,0,0,0,0,0,12.1632255557281,12.1632255557281,12.1632255557281,5.0645242268154,5.0645242268154,5.0645242268154,0.501258416388195,0.501258416388195,0.501258416388195,3.00931885980864,3.00931885980864,3.00931885980864,0,0,NaN,NaN
1.4,1.93578311296435,-0.827658212611615,-18.9967587450634,3.77477257802533,-1.9823184455132,-26.5771195253825,0,0,0,0,0,0,12.2209763622518,12.2209763622518,12.2209763622518,5.06614655571669,5.06614655571669,5.06614655571669,0.501276370877385,0.501276370877385,0.501276370877385,3.00945177731759,3.00945177731759,3.00945177731759,0,0,NaN,NaN
1.42,2.01238077085614,-0.867995082128276,-19.531698833076,3.88499321115356,-2.05136850615291,-26.9168892758812,0,0,0,0,0,0,12.2792995974171,12.2792995974171,12.2792995974171,5.06778819794199,5.06778819794199,5.06778819794199,0.501294324723511,0.501294324723511,0.501294324723511,3.00958468895627,3.00958468895627,3.00958468895627,0,0,NaN,NaN
1.44,2.09121618848255,-0.909764659540379,-20.073409044453,3.99854855148786,-2.12558923505742,-27.2541318618191,0,0,0,0,0,0,12.3381879120195,12.3381879120195,12.3381879120195,5.06944913614883,5.06944913614883,5.06944913614883,0.501312277926645,0.501312277926645,0.501312277926645,3.00971759472546,3.00971759472546,3.00971759472546,0,0,NaN,NaN
1.46,2.17236158204204,-0.953027631074755,-20.6218101418703,4.11599080446094,-2.20070791838018,-27.5859778799149,0,0,0,0,0,0,12.3976340282748,12.3976340282748,12.3976340282748,5.07112935279708,5.07112935279708,5.07112935279708,0.501330230486853,0.501330230486853,0.501330230486853,3.00985049462594,3.00985049462594,3.00985049462594,0,0,NaN,NaN
1.48,2.25590480057039,-0.997792754493169,-21.1768259875979,4.23833104837469,-2.27580442346117,-27.9156066928399,0,0,0,0,0,0,12.457630741412,12.457630741412,12.457630741412,5.07282883014991,5.07282883014991,5.07282883014991,0.501348182404206,0.501348182404206,0.501348182404206,3.00998338865848,3.00998338865848,3.00998338865848,0,0,NaN,NaN
1.5,2.34190331554434,-1.04409060292788,-21.7384097359229,4.36152044902024,-2.35398042000983,-28.242768139661,0,0,0,0,0,0,12.5181709211299,12.5181709211299,12.5181709211299,5.07454755027481,5.07454755027481,5.07454755027481,0.501366133678773,0.501366133678773,0.501366133678773,3.01011627682387,3.01011627682387,3.01011627682387,0,0,NaN,NaN
1.52,2.43036975646204,-1.09191718259255,-22.306515802005,4.48512364274946,-2.42867754645749,-28.5678384685534,0,0,0,0,0,0,12.5792475129234,12.5792475129234,12.5792475129234,5.07628549504459,5.07628549504459,5.07628549504459,0.501384084310622,0.501384084310622,0.501384084310622,3.01024915912288,3.01024915912288,3.01024915912288,0,0,NaN,NaN
1.54,2.52134551781375,-1.1413160414318,-22.8810819181085,4.61245249242152,-2.51120833746707,-28.8887731417892,0,0,0,0,0,0,12.640853539282,12.640853539282,12.640853539282,5.07804264613838,5.07804264613838,5.07804264613838,0.501402034299824,0.501402034299824,0.501402034299824,3.01038203555628,3.01038203555628,3.01038203555628,0,0,NaN,NaN
1.56,2.61488750236924,-1.19235258801516,-23.462004659702,4.7417459631277,-2.59244632086969,-29.2035010175616,0,0,0,0,0,0,12.7029821007675,12.7029821007675,12.7029821007675,5.07981898504269,5.07981898504269,5.07981898504269,0.501419983646445,0.501419983646445,0.501419983646445,3.01051490612486,3.01051490612486,3.01051490612486,0,0,NaN,NaN
1.58,2.71104106280533,-1.24504050926728,-24.0491965187351,4.8736100804815,-2.67634580434173,-29.5156848857517,0,0,0,0,0,0,12.7656263769734,12.7656263769734,12.7656263769734,5.08161449305239,5.08161449305239,5.08161449305239,0.501437932350557,0.501437932350557,0.501437932350557,3.01064777082939,3.01064777082939,3.01064777082939,0,0,NaN,NaN
1.6,2.80987942561994,-1.2994362716334,-24.6426034073895,5.01022620097923,-2.76323043227035,-29.825003979685,0,0,0,0,0,0,12.8287796273721,12.8287796273721,12.8287796273721,5.08342915127182,5.08342915127182,5.08342915127182,0.501455880412227,0.501455880412227,0.501455880412227,3.01078062967065,3.01078062967065,3.01078062967065,0,0,NaN,NaN
1.62,2.91146327971571,-1.35556440625354,-25.2421696657354,5.14815920859726,-2.84958302974406,-30.1316218549086,0,0,0,0,0,0,12.8924351920542,12.8924351920542,12.8924351920542,5.08526294061577,5.08526294061577,5.08526294061577,0.501473827831524,0.501473827831524,0.501473827831524,3.01091348264941,3.01091348264941,3.01091348264941,0,0,NaN,NaN
1.64,3.01581963689216,-1.41345756709155,-25.847810641956,5.28747650904797,-2.93973305405661,-30.4324757671464,0,0,0,0,0,0,12.956586492363,12.956586492363,12.956586492363,5.08711584181057,5.08711584181057,5.08711584181057,0.501491774608519,0.501491774608519,0.501491774608519,3.01104632976645,3.01104632976645,3.01104632976645,0,0,NaN,NaN
1.66,3.12298790854105,-1.47315530506862,-26.4594442650897,5.42935065584068,-3.03004074365021,-30.730886546228,0,0,0,0,0,0,13.0212270314312,13.0212270314312,13.0212270314312,5.08898783539518,5.08898783539518,5.08898783539518,0.501509720743279,0.501509720743279,0.501509720743279,3.01117917102254,3.01117917102254,3.01117917102254,0,0,NaN,NaN
1.68,3.23302634335833,-1.53467862075292,-27.0769984648057,5.57449282588781,-3.12229082478033,-31.0245334253666,0,0,0,0,0,0,13.0863503946216,13.0863503946216,13.0863503946216,5.09087890172219,5.09087890172219,5.09087890172219,0.501527666235873,0.501527666235873,0.501527666235873,3.01131200641846,3.01131200641846,3.01131200641846,0,0,NaN,NaN
1.7,3.3457807829492,-1.59810954313949,-27.7005437309718,5.70095113319946,-3.22080141387614,-31.3299931912528,0,0,0,0,0,0,13.1519502498779,13.1519502498779,13.1519502498779,5.09278902095896,5.09278902095896,5.09278902095896,0.501545611086371,0.501545611086371,0.501545611086371,3.01144483595499,3.01144483595499,3.01144483595499,0,0,NaN,NaN
1.72,3.46129678156844,-1.66348816387911,-28.3299804840381,5.85064872872433,-3.3170606600864,-31.6136821153716,0,0,0,0,0,0,13.218020347989,13.218020347989,13.218020347989,5.09471817308869,5.09471817308869,5.09471817308869,0.501563555294842,0.501563555294842,0.501563555294842,3.0115776596329,3.0115776596329,3.0115776596329,0,0,NaN,NaN
1.74,3.57987658280458,-1.73077348607826,-28.9650045315665,6.00733139488938,-3.41147155982775,-31.888722637469,0,0,0,0,0,0,13.2845545227711,13.2845545227711,13.2845545227711,5.09666633791149,5.09666633791149,5.09666633791149,0.501581498861353,0.501581498861353,0.501581498861353,3.01171047745297,3.01171047745297,3.01171047745297,0,0,NaN,NaN
1.76,3.70146070090646,-1.79995705224882,-29.6055869279251,6.15108041529911,-3.50688505722838,-32.1695169983961,0,0,0,0,0,0,13.3515466911719,13.3515466911719,13.3515466911719,5.09863349504552,5.09863349504552,5.09863349504552,0.501599441785975,0.501599441785975,0.501599441785975,3.01184328941597,3.01184328941597,3.01184328941597,0,0,NaN,NaN
1.78,3.82605122585183,-1.8710925486563,-30.2516027009791,6.30797207923782,-3.60666458351951,-32.4320603069978,0,0,0,0,0,0,13.4189908533003,13.4189908533003,13.4189908533003,5.10061962392807,5.10061962392807,5.10061962392807,0.501617384068776,0.501617384068776,0.501617384068776,3.01197609552267,3.01197609552267,3.01197609552267,0,0,NaN,NaN
1.8,3.95383688838056,-1.94465502949565,-30.9026324625538,6.47059417363512,-3.74958350041615,-32.6709158504773,0,0,0,0,0,0,13.486881092386,13.486881092386,13.486881092386,5.10262470381667,5.10262470381667,5.10262470381667,0.501635325709824,0.501635325709824,0.501635325709824,3.01210889577386,3.01210889577386,3.01210889577386,0,0,NaN,NaN
1.82,4.08514018532729,-2.02086555288118,-31.5586626687527,6.65973552103766,-3.87146883813642,-32.9321047694096,0,0,0,0,0,0,13.5552115746723,13.5552115746723,13.5552115746723,5.10464871379022,5.10464871379022,5.10464871379022,0.50165326670919,0.50165326670919,0.50165326670919,3.01224169017029,3.01224169017029,3.01224169017029,0,0,NaN,NaN
1.84,4.21886558371439,-2.10148217642141,-32.2194683624259,6.71280431767243,-4.19019351588716,-33.1484645979065,0,0,0,0,0,0,13.6239765492467,13.6239765492467,13.6239765492467,5.10669163275012,5.10669163275012,5.10669163275012,0.501671207066941,0.501671207066941,0.501671207066941,3.01237447871276,3.01237447871276,3.01237447871276,0,0,NaN,NaN
1.86,4.35475265959676,-2.18559474540065,-32.8850962861131,6.87590327056459,-4.22106338203626,-33.4143277708191,0,0,0,0,0,0,13.6931703478109,13.6931703478109,13.6931703478109,5.10875343942141,5.10875343942141,5.10875343942141,0.501689146783147,0.501689146783147,0.501689146783147,3.01250726140204,3.01250726140204,3.01250726140204,0,0,NaN,NaN
1.88,4.49363644759115,-2.27140750977907,-33.5560592873788,7.01247552887418,-4.3602130558063,-33.6819723557499,0,0,0,0,0,0,13.7627873843961,13.7627873843961,13.7627873843961,5.11083411235388,5.11083411235388,5.11083411235388,0.501707085857876,0.501707085857876,0.501707085857876,3.01264003823889,3.01264003823889,3.01264003823889,0,0,NaN,NaN
1.9,4.63547007768835,-2.35976837098292,-34.2317620668911,7.17088748084562,-4.47587306457867,-33.8883055954826,0,0,0,0,0,0,13.8328221550247,13.8328221550247,13.8328221550247,5.11293362992325,5.11293362992325,5.11293362992325,0.501725024291196,0.501725024291196,0.501725024291196,3.01277280922409,3.01277280922409,3.01277280922409,0,0,NaN,NaN
1.92,4.78025718241431,-2.4505125187732,-34.9119589683708,7.30782299175094,-4.59854171444915,-34.1313845524809,0,0,0,0,0,0,13.9032692373231,13.9032692373231,13.9032692373231,5.11505197033228,5.11505197033228,5.11505197033228,0.501742962083178,0.501742962083178,0.501742962083178,3.01290557435841,3.01290557435841,3.01290557435841,0,0,NaN,NaN
1.94,4.92786320143285,-2.54389281175135,-35.5965927503849,7.45277891010305,-4.7394875833656,-34.3319936489304,0,0,0,0,0,0,13.9741232900879,13.9741232900879,13.9741232900879,5.11718911161197,5.11718911161197,5.11718911161197,0.50176089923389,0.50176089923389,0.50176089923389,3.01303833364264,3.01303833364264,3.01303833364264,0,0,NaN,NaN
1.96,5.078524981848,-2.63985519100634,-36.2850924086376,7.61339913141171,-4.85675034213357,-34.5179721763398,0,0,0,0,0,0,14.045379052809,14.045379052809,14.045379052809,5.11934503162271,5.11934503162271,5.11934503162271,0.5017788357434,0.5017788357434,0.5017788357434,3.01317108707753,3.01317108707753,3.01317108707753,0,0,NaN,NaN
1.98,5.23265304763238,-2.73784690441434,-36.9779115525878,7.79940744702651,-4.94242099866621,-34.7639422186793,0,0,0,0,0,0,14.1170313451518,14.1170313451518,14.1170313451518,5.12151970805543,5.12151970805543,5.12151970805543,0.501796771611777,0.501796771611777,0.501796771611777,3.01330383466387,3.01330383466387,3.01330383466387,0,0,NaN,NaN
2,5.39012978148681,-2.83798825678602,-37.675266813315,7.94826593841611,-5.07171423850182,-34.9715838540465,0,0,0,0,0,0,14.1890750664022,14.1890750664022,14.1890750664022,5.12371311843278,5.12371311843278,5.12371311843278,0.50181470683909,0.50181470683909,0.50181470683909,3.01343657640243,3.01343657640243,3.01343657640243,0,0,NaN,NaN
2.02,5.55079206958391,-2.94050290688615,-38.3768081628741,8.11796287129415,-5.17975077151095,-35.1825511018614,0,0,0,0,0,0,14.2615051948764,14.2615051948764,14.2615051948764,5.12592524011033,5.12592524011033,5.12592524011033,0.501832641425408,0.501832641425408,0.501832641425408,3.01356931229398,3.01356931229398,3.01356931229398,0,0,NaN,NaN
2.04,5.71469193098502,-3.04541863121665,-39.0824337242455,8.27202326881674,-5.31182166153903,-35.3800050352754,0,0,0,0,0,0,14.3343167872976,14.3343167872976,14.3343167872976,5.12815605027773,5.12815605027773,5.12815605027773,0.501850575370799,0.501850575370799,0.501850575370799,3.01370204233929,3.01370204233929,3.01370204233929,0,0,NaN,NaN
2.06,5.88160480400785,-3.15264978076649,-39.7920205675603,8.4192640334658,-5.41129329344496,-35.578679296207,0,0,0,0,0,0,14.4075049781437,14.4075049781437,14.4075049781437,5.13040552595993,5.13040552595993,5.13040552595993,0.501868508675332,0.501868508675332,0.501868508675332,3.01383476653913,3.01383476653913,3.01383476653913,0,0,NaN,NaN
2.08,6.0518504068494,-3.26276154859264,-40.5059655841872,8.60529625068911,-5.59988348917064,-35.8158223664756,0,0,0,0,0,0,14.4810649789666,14.4810649789666,14.4810649789666,5.1326736440183,5.1326736440183,5.1326736440183,0.501886441339076,0.501886441339076,0.501886441339076,3.01396748489429,3.01396748489429,3.01396748489429,0,0,NaN,NaN
2.1,6.22700970114367,-3.37460373157701,-41.2248678077485,8.9106331787381,-5.58433480926547,-36.0743999896553,0,0,0,0,0,0,14.554992077686,14.554992077686,14.554992077686,5.13496038115195,5.13496038115195,5.13496038115195,0.5019043733621,0.5019043733621,0.5019043733621,3.01410019740552,3.01410019740552,3.01410019740552,0,0,NaN,NaN
2.12,6.40584767081303,-3.4879725816637,-41.9475425400975,8.9731637881976,-5.75255019940362,-36.1930732452437,0,0,0,0,0,0,14.6292816378605,14.6292816378605,14.6292816378605,5.1372657138988,5.1372657138988,5.1372657138988,0.501922304744471,0.501922304744471,0.501922304744471,3.0142329040736,3.0142329040736,3.0142329040736,0,0,NaN,NaN
2.14,6.58566534837545,-3.60637328968339,-42.6721525107738,9.00860396804451,-6.08752060256592,-36.2679238223903,0,0,0,0,0,0,14.7039290979369,14.7039290979369,14.7039290979369,5.13958961863689,5.13958961863689,5.13958961863689,0.50194023548626,0.50194023548626,0.50194023548626,3.01436560489931,3.01436560489931,3.01436560489931,0,0,NaN,NaN
2.16,6.76824985096708,-3.72808847581707,-43.3998296197501,9.24984629111922,-6.08399801080185,-36.4997870752374,0,0,0,0,0,0,14.7789299704803,14.7789299704803,14.7789299704803,5.14193207158556,5.14193207158556,5.14193207158556,0.501958165587534,0.501958165587534,0.501958165587534,3.01449829988341,3.01449829988341,3.01449829988341,0,0,NaN,NaN
2.18,6.95458351495557,-3.8508650555703,-44.1315865129058,9.3835201077301,-6.19365996452173,-36.675902240337,0,0,0,0,0,0,14.854279841387,14.854279841387,14.854279841387,5.14429304880662,5.14429304880662,5.14429304880662,0.501976095048362,0.501976095048362,0.501976095048362,3.01463098902668,3.01463098902668,3.01463098902668,0,0,NaN,NaN
2.2,7.1436788761291,-3.97595994076892,-44.8670816262839,9.52601600962257,-6.31582855534013,-36.8736090974773,0,0,0,0,0,0,14.9299743690817,14.9299743690817,14.9299743690817,5.14667252620566,5.14667252620566,5.14667252620566,0.501994023868813,0.501994023868813,0.501994023868813,3.01476367232989,3.01476367232989,3.01476367232989,0,0,NaN,NaN
2.22,7.33591288347302,-4.10337564646754,-45.6065284880146,9.69738472476924,-6.4257420145217,-37.0710770755835,0,0,0,0,0,0,15.0060092837005,15.0060092837005,15.0060092837005,5.14907047953319,5.14907047953319,5.14907047953319,0.502011952048955,0.502011952048955,0.502011952048955,3.0148963497938,3.0148963497938,3.0148963497938,0,0,NaN,NaN
2.24,7.53150016337541,-4.23312779433145,-46.3496714636826,9.86134326546975,-6.54947277186899,-37.2432204912171,0,0,0,0,0,0,15.082380386262,15.082380386262,15.082380386262,5.15148688438592,5.15148688438592,5.15148688438592,0.502029879588857,0.502029879588857,0.502029879588857,3.0150290214192,3.0150290214192,3.0150290214192,0,0,NaN,NaN
2.26,7.73028365224098,-4.36527098808848,-47.0959808249712,10.0170056210876,-6.66484660383402,-37.3877156376479,0,0,0,0,0,0,15.1590835478271,15.1590835478271,15.1590835478271,5.15392171620797,5.15392171620797,5.15392171620797,0.502047806488587,0.502047806488587,0.502047806488587,3.01516168720684,3.01516168720684,3.01516168720684,0,0,NaN,NaN
2.28,7.93225838271021,-4.49923840868818,-47.8457728099803,10.1804674258352,-6.73189545613579,-37.5914828632587,0,0,0,0,0,0,15.2361147086497,15.2361147086497,15.2361147086497,5.15637495029213,5.15637495029213,5.15637495029213,0.502065732748215,0.502065732748215,0.502065732748215,3.0152943471575,3.0152943471575,3.0152943471575,0,0,NaN,NaN
2.3,8.13757932992396,-4.6346808028632,-48.599182096767,10.3516272955391,-6.8123439613662,-37.7494458154088,0,0,0,0,0,0,15.3134698773199,15.3134698773199,15.3134698773199,5.15884656178105,5.15884656178105,5.15884656178105,0.502083658367808,0.502083658367808,0.502083658367808,3.01542700127196,3.01542700127196,3.01542700127196,0,0,NaN,NaN
2.32,8.3458417090949,-4.77235342019194,-49.3554181533285,10.4746106215556,-6.95491777150832,-37.8741598407471,0,0,0,0,0,0,15.3911451298991,15.3911451298991,15.3911451298991,5.16133652566854,5.16133652566854,5.16133652566854,0.502101583347436,0.502101583347436,0.502101583347436,3.01555964955097,3.01555964955097,3.01555964955097,0,0,NaN,NaN
2.34,8.55692474879899,-4.91227826810631,-50.1142573809712,10.6336933488533,-7.03756701992815,-38.0097629235148,0,0,0,0,0,0,15.4691366090514,15.4691366090514,15.4691366090514,5.16384481680077,5.16384481680077,5.16384481680077,0.502119507687166,0.502119507687166,0.502119507687166,3.01569229199532,3.01569229199532,3.01569229199532,0,0,NaN,NaN
2.36,8.77110186329024,-5.05421227901564,-50.8759906520316,10.7840181002711,-7.15583407100486,-38.1635641825289,0,0,0,0,0,0,15.5474405231695,15.5474405231695,15.5474405231695,5.16637140987755,5.16637140987755,5.16637140987755,0.502137431387068,0.502137431387068,0.502137431387068,3.01582492860577,3.01582492860577,3.01582492860577,0,0,NaN,NaN
